cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
17,Morelos,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2019,25485.3918960222,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2010,26208.6965851096,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2011,25184.9619739555,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2012,30539.9854413648,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2013,27077.3222463621,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2014,32304.3487469229,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2015,30151.4865251113,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2016,28587.9754902515,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2017,34061.3821751271,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2018,33886.2666187344,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2019,29736.9025180913,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2010,28491.2309797255,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2011,25775.4296883923,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2012,35750.04982961872,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2013,36523.6490070218,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2014,43583.7815592882,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2015,43418.8719553924,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2016,43749.3800409559,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2017,48527.7666469308,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2018,45311.9964196094,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2019,40298.4722189425,Casos por cada 100 mil habitantes
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2010,18.3953636222903,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2011,21.0131927893871,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2012,28.1728579221668,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2013,25.257060878876,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2014,27.3364207853163,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2015,28.2739445661933,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2016,30.4271939921128,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2017,29.6980188497788,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2018,29.5517924832466,Porcentaje
17,Morelos,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2019,25.4853918960222,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2011,20.924009088614,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2012,17.2748553074149,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2013,25.0207601405302,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2014,22.2011462770524,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2015,23.6878737983504,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2016,19.0569635879143,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2017,18.6768779942961,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2018,22.347532683631,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2019,20.7181444427295,Porcentaje
17,Morelos,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2020,20.8687376792876,Porcentaje
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2011,280003,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2012,288717,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2013,271082,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2014,308690,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2015,270490,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2016,323922,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2017,318175,Personas
17,Morelos,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2018,326304,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2011,156864,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2012,167238,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2013,154411,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2014,196782,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2015,201777,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2016,186172,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2017,192422,Personas
17,Morelos,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2018,190085,Personas
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2011,40.47905498,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2012,37.04728444,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2013,43.02672764,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2014,45.04047153,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2015,40.45978284,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2016,39.59146805,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2017,41.9965878175865,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2018,45.5370666871506,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2019,49.3503501817094,Porcentaje
17,Morelos,0,Estatal,6200118580,Confianza en la policía,2020,46.7442063729897,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2011,48.4533355445914,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2012,56.5459971348668,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2013,57.5868696353112,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2014,57.237869853192,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2015,53.748462440345,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2016,53.5720024,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2017,53.5928233908435,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2018,56.3156505142691,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2019,57.8482893923891,Porcentaje
17,Morelos,0,Estatal,6200118581,Percepción de la inseguridad,2020,52.9321416412636,Porcentaje
17,Morelos,0,Estatal,6207046244,Percepción de confianza en los jueces,2016,53.5313848851959,Porcentaje
17,Morelos,0,Estatal,6207046244,Percepción de confianza en los jueces,2017,50.0516109195529,Porcentaje
17,Morelos,0,Estatal,6207046244,Percepción de confianza en los jueces,2018,51.2307249241797,Porcentaje
17,Morelos,0,Estatal,6207046244,Percepción de confianza en los jueces,2019,54.6637293558028,Porcentaje
17,Morelos,0,Estatal,6207046244,Percepción de confianza en los jueces,2020,53.1197365539014,Porcentaje
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2011,485226,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2012,522774,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2013,441925,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2014,562879,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2015,532640,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2016,592410,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2017,576574,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2018,584603,Personas
17,Morelos,0,Estatal,6300000166,Personas de 18 años y más que identifican a la Policía Federal y consideran algo efectivo o muy efectivo el trabajo de la Policía Federal,2020,223069,Personas
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2010,23105.6389998556,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2011,20804.3676895702,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2012,19168.6574543265,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2013,18534.889158753,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2014,22051.683306986,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2015,19940.56723856,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2016,21710.509332163,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2017,24983.3786540153,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2018,22063.1953995652,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002197,Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más,2019,13731.0513344472,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2011,79273.9738779541,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2012,72914.0728945695,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2013,56615.7950671721,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2014,51102.1268143544,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2015,55516.4467511826,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2016,48455.695959556,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2017,58640.90474927659,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2018,83541.5375619844,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200002198,"Tasa de personas de 18 años y más que considera insegura su entidad federativa, por cada cien mil habitantes de 18 años y más",2020,52397.1212743208,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2011,30897.4613235332,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2012,29122.5614089459,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2013,27581.2221900697,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2014,26619.2476824789,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2015,26252.8682628782,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2016,22331.4342202659,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2017,24810.4349377034,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2018,35270.4397404248,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005815,"Tasa de personas de 18 años y más que considera insegura su colonia o localidad, por cada cien mil habitantes de 18 años y más",2020,26325.0789144709,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2011,63916.4450704453,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2012,59333.9727593817,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2013,45151.583179023,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2014,45354.2721085357,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2015,44590.8639925238,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2016,40412.9581175387,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2017,48061.5197591215,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2018,67567.0977493174,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200005816,"Tasa de personas de 18 años y más que considera inseguro su municipio o delegación, por cada cien mil habitantes de 18 años y más",2020,48193.8385251054,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2010,34.274789558072,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2011,27.4571418369036,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2012,23.885137003558,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2013,25.6454807452827,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2014,27.4338578088578,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2015,22.3992214882624,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2016,26.082923712018463,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2017,29.1713420974068,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2018,26.1201366156216,Porcentaje
18,Nayarit,0,Estatal,6200009721,Porcentaje de hogares víctimas del delito,2019,15.2326187259666,Porcentaje
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2010,23385.184953109,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2011,21381.0338942086,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2012,16748.4615931739,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2013,17279.8433992652,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2014,22100.3836082648,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2015,20129.5285382702,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2016,22412.1882351896,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2017,25329.9083415788,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2018,20994.1808310481,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028394,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, mujeres",2019,14502.9150046026,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2010,22806.7236744026,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2011,20137.8829722593,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2012,21887.7615691116,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2013,20051.3582166206,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2014,22002.6674672349,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2015,19735.8851770304,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2016,20924.9518124728,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2017,24595.4313166305,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2018,23251.8248780453,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028395,"Tasa de prevalencia delictiva por cada cien mil habitantes de 18 años y más, hombres",2019,12791.6177476315,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2010,31741.078475418,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2011,28751.462753878,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2012,26005.893856089733,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2013,26609.1906338706,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2014,32936.3040217614,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2015,21288.1817102095,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2016,26259.8361444426,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2017,33105.0931867719,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2018,23670.2288774661,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200028526,Tasa de incidencia delictiva por cada cien mil habitantes,2019,18213.6694638945,Casos por cada 100 mil habitantes
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2010,23.385184953109,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2011,21.3810338942086,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2012,16.7484615931739,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2013,17.2798433992652,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2014,22.1003836082648,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2015,20.1295285382702,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2016,22.4121882351896,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2017,25.3299083415788,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2018,20.9941808310481,Porcentaje
18,Nayarit,0,Estatal,6200035293,Porcentaje de mujeres víctimas de por lo menos un delito,2019,14.5029150046026,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2011,34.1922044022789,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2012,42.0266818717927,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2013,47.0815879694083,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2014,41.4373498787109,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2015,27.8450800272775,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2016,39.2812033528534,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2017,43.0142723539218,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2018,35.7547113608833,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2019,37.8714161150352,Porcentaje
18,Nayarit,0,Estatal,6200112676,Percepción de ausencia de corrupción en el sistema judicial,2020,33.5491290089016,Porcentaje
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2011,170799,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2012,181406,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2013,147776,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2014,130936,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2015,154032,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2016,196933,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2017,221877,Personas
18,Nayarit,0,Estatal,6200116477,Personas de 18 años y más que identifican a la Policía Federal y les genera alguna confianza,2018,229176,Personas
18,Nayarit,0,Estatal,6200116478,Personas de 18 años y más que identifican a la Policía Federal y les genera mucha confianza,2011,133479,Personas
