Quarter ID,Quarter,State ID,State,Crime Type ID,Crime Type,Modality ID,Modality,Value
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,602,Kidnapping,49,Kidnapping as a Hostage,0
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,602,Kidnapping,50,Express Kidnapping,0
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,602,Kidnapping,51,Kidnapping for Ransom,38
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,602,Kidnapping,52,Kidnapping to Cause Harm,0
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,603,Child Trafficking,55,Child Trafficking,1
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,196
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,701,Breaking and Entering,5,Breaking and Entering,97
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,702,Threats,6,Threats,788
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,703,Against the Environment,11,Against the Environment,31
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,96
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,705,Electoral,16,Election,4
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,706,Letting Prisoners Escape,18,Letting Prisoners Escape,1
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,707,Falsehood,20,Falsehood,47
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,708,Falsification,21,Falsification,95
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,709,Narcomenudeo,26,Narcomenudeo,98
20183,2018-Q3,30,Veracruz de Ignacio de la Llave,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,509
20183,2018-Q3,31,Yucatán,101,Trust Abuse,2,Trust Abuse,87
20183,2018-Q3,31,Yucatán,102,Damage to Property,13,Damage to Property,301
20183,2018-Q3,31,Yucatán,103,Dispossession,15,Dispossession,23
20183,2018-Q3,31,Yucatán,104,Extortion,19,Extortion,1
20183,2018-Q3,31,Yucatán,105,Fraud,22,Fraud,211
20183,2018-Q3,31,Yucatán,106,Stole,10,Violently,7
20183,2018-Q3,31,Yucatán,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20183,2018-Q3,31,Yucatán,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",6
20183,2018-Q3,31,Yucatán,106,Stole,39,Carjacking 4 Wheel Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,40,Carjacking 4 Wheel without Violence,17
20183,2018-Q3,31,Yucatán,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20183,2018-Q3,31,Yucatán,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,2
20183,2018-Q3,31,Yucatán,106,Stole,45,Motorcycle Theft Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,46,No Motorcycle Theft Violence,38
20183,2018-Q3,31,Yucatán,106,Stole,47,Tractors Theft Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,48,Theft of Tractors without Violence,0
20183,2018-Q3,31,Yucatán,106,Stole,53,Without Violence,523
20183,2018-Q3,31,Yucatán,107,Other Crimes against Property,29,Other Crimes against Property,179
20183,2018-Q3,31,Yucatán,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,82
20183,2018-Q3,31,Yucatán,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20183,2018-Q3,31,Yucatán,203,Domestic Violence,59,Domestic Violence,408
20183,2018-Q3,31,Yucatán,204,Other Offenses against the Family,30,Other Offenses against the Family,32
20183,2018-Q3,31,Yucatán,301,Sexual Abuse,3,Sexual Abuse,51
20183,2018-Q3,31,Yucatán,302,Sexual Harassment,4,Sexual Harassment,0
20183,2018-Q3,31,Yucatán,303,Sexual Harassment,23,Sexual Harassment,1
20183,2018-Q3,31,Yucatán,304,Incest,24,Incest,2
20183,2018-Q3,31,Yucatán,305,Equated Violation,56,Statutory Rape,2
20183,2018-Q3,31,Yucatán,306,Simple Violation,57,Simple Violation,15
20183,2018-Q3,31,Yucatán,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,0
20183,2018-Q3,31,Yucatán,401,Corruption of Minors,12,Corruption of Minors,2
20183,2018-Q3,31,Yucatán,402,Trafficking,54,Trafficking,1
20183,2018-Q3,31,Yucatán,403,Other Crimes against Society,31,Other Crimes against Society,42
20183,2018-Q3,31,Yucatán,501,Abortion,1,Abortion,0
20183,2018-Q3,31,Yucatán,502,Femicide,7,Knife,0
20183,2018-Q3,31,Yucatán,502,Femicide,8,Firearm,0
20183,2018-Q3,31,Yucatán,502,Femicide,9,Another Element,2
20183,2018-Q3,31,Yucatán,502,Femicide,27,Not Specified,0
20183,2018-Q3,31,Yucatán,503,Homicide,7,Knife,4
20183,2018-Q3,31,Yucatán,503,Homicide,8,Firearm,4
20183,2018-Q3,31,Yucatán,503,Homicide,9,Another Element,11
20183,2018-Q3,31,Yucatán,503,Homicide,17,In Traffic Accident,7
20183,2018-Q3,31,Yucatán,503,Homicide,27,Not Specified,0
20183,2018-Q3,31,Yucatán,504,Injury,7,Knife,27
20183,2018-Q3,31,Yucatán,504,Injury,8,Firearm,5
20183,2018-Q3,31,Yucatán,504,Injury,9,Another Element,80
20183,2018-Q3,31,Yucatán,504,Injury,17,In Traffic Accident,4
20183,2018-Q3,31,Yucatán,504,Injury,27,Not Specified,0
20183,2018-Q3,31,Yucatán,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,20
20183,2018-Q3,31,Yucatán,601,Rapture,36,Rapture,0
20183,2018-Q3,31,Yucatán,602,Kidnapping,28,Other Kidnappings,0
20183,2018-Q3,31,Yucatán,602,Kidnapping,49,Kidnapping as a Hostage,0
20183,2018-Q3,31,Yucatán,602,Kidnapping,50,Express Kidnapping,0
20183,2018-Q3,31,Yucatán,602,Kidnapping,51,Kidnapping for Ransom,0
20183,2018-Q3,31,Yucatán,602,Kidnapping,52,Kidnapping to Cause Harm,0
20183,2018-Q3,31,Yucatán,603,Child Trafficking,55,Child Trafficking,0
20183,2018-Q3,31,Yucatán,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,2
20183,2018-Q3,31,Yucatán,701,Breaking and Entering,5,Breaking and Entering,31
20183,2018-Q3,31,Yucatán,702,Threats,6,Threats,398
20183,2018-Q3,31,Yucatán,703,Against the Environment,11,Against the Environment,0
20183,2018-Q3,31,Yucatán,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,0
20183,2018-Q3,31,Yucatán,705,Electoral,16,Election,0
20183,2018-Q3,31,Yucatán,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20183,2018-Q3,31,Yucatán,707,Falsehood,20,Falsehood,4
20183,2018-Q3,31,Yucatán,708,Falsification,21,Falsification,17
20183,2018-Q3,31,Yucatán,709,Narcomenudeo,26,Narcomenudeo,46
20183,2018-Q3,31,Yucatán,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,624
20183,2018-Q3,32,Zacatecas,101,Trust Abuse,2,Trust Abuse,128
20183,2018-Q3,32,Zacatecas,102,Damage to Property,13,Damage to Property,493
20183,2018-Q3,32,Zacatecas,103,Dispossession,15,Dispossession,85
20183,2018-Q3,32,Zacatecas,104,Extortion,19,Extortion,54
20183,2018-Q3,32,Zacatecas,105,Fraud,22,Fraud,268
20183,2018-Q3,32,Zacatecas,106,Stole,10,Violently,280
20183,2018-Q3,32,Zacatecas,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20183,2018-Q3,32,Zacatecas,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20183,2018-Q3,32,Zacatecas,106,Stole,39,Carjacking 4 Wheel Violence,73
20183,2018-Q3,32,Zacatecas,106,Stole,40,Carjacking 4 Wheel without Violence,372
20183,2018-Q3,32,Zacatecas,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20183,2018-Q3,32,Zacatecas,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20183,2018-Q3,32,Zacatecas,106,Stole,43,Industrial Tool Theft or Agricultural Violently,1
20183,2018-Q3,32,Zacatecas,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20183,2018-Q3,32,Zacatecas,106,Stole,45,Motorcycle Theft Violence,4
20183,2018-Q3,32,Zacatecas,106,Stole,46,No Motorcycle Theft Violence,28
20183,2018-Q3,32,Zacatecas,106,Stole,47,Tractors Theft Violence,0
20183,2018-Q3,32,Zacatecas,106,Stole,48,Theft of Tractors without Violence,0
20183,2018-Q3,32,Zacatecas,106,Stole,53,Without Violence,1136
20183,2018-Q3,32,Zacatecas,107,Other Crimes against Property,29,Other Crimes against Property,42
20183,2018-Q3,32,Zacatecas,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,83
20183,2018-Q3,32,Zacatecas,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20183,2018-Q3,32,Zacatecas,203,Domestic Violence,59,Domestic Violence,576
20183,2018-Q3,32,Zacatecas,204,Other Offenses against the Family,30,Other Offenses against the Family,31
20183,2018-Q3,32,Zacatecas,301,Sexual Abuse,3,Sexual Abuse,49
20183,2018-Q3,32,Zacatecas,302,Sexual Harassment,4,Sexual Harassment,0
20183,2018-Q3,32,Zacatecas,303,Sexual Harassment,23,Sexual Harassment,2
20183,2018-Q3,32,Zacatecas,304,Incest,24,Incest,0
20183,2018-Q3,32,Zacatecas,305,Equated Violation,56,Statutory Rape,28
20183,2018-Q3,32,Zacatecas,306,Simple Violation,57,Simple Violation,36
20183,2018-Q3,32,Zacatecas,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,2
20183,2018-Q3,32,Zacatecas,401,Corruption of Minors,12,Corruption of Minors,14
20183,2018-Q3,32,Zacatecas,402,Trafficking,54,Trafficking,0
20183,2018-Q3,32,Zacatecas,403,Other Crimes against Society,31,Other Crimes against Society,0
20183,2018-Q3,32,Zacatecas,501,Abortion,1,Abortion,0
20183,2018-Q3,32,Zacatecas,502,Femicide,7,Knife,1
20183,2018-Q3,32,Zacatecas,502,Femicide,8,Firearm,2
20183,2018-Q3,32,Zacatecas,502,Femicide,9,Another Element,2
20183,2018-Q3,32,Zacatecas,502,Femicide,27,Not Specified,0
20183,2018-Q3,32,Zacatecas,503,Homicide,7,Knife,14
20183,2018-Q3,32,Zacatecas,503,Homicide,8,Firearm,111
20183,2018-Q3,32,Zacatecas,503,Homicide,9,Another Element,29
20183,2018-Q3,32,Zacatecas,503,Homicide,17,In Traffic Accident,35
20183,2018-Q3,32,Zacatecas,503,Homicide,27,Not Specified,0
20183,2018-Q3,32,Zacatecas,504,Injury,7,Knife,21
20183,2018-Q3,32,Zacatecas,504,Injury,8,Firearm,28
20183,2018-Q3,32,Zacatecas,504,Injury,9,Another Element,97
20183,2018-Q3,32,Zacatecas,504,Injury,17,In Traffic Accident,78
20183,2018-Q3,32,Zacatecas,504,Injury,27,Not Specified,245
20183,2018-Q3,32,Zacatecas,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,32
20183,2018-Q3,32,Zacatecas,601,Rapture,36,Rapture,0
20183,2018-Q3,32,Zacatecas,602,Kidnapping,28,Other Kidnappings,0
20183,2018-Q3,32,Zacatecas,602,Kidnapping,49,Kidnapping as a Hostage,0
20183,2018-Q3,32,Zacatecas,602,Kidnapping,50,Express Kidnapping,0
20183,2018-Q3,32,Zacatecas,602,Kidnapping,51,Kidnapping for Ransom,12
20183,2018-Q3,32,Zacatecas,602,Kidnapping,52,Kidnapping to Cause Harm,0
20183,2018-Q3,32,Zacatecas,603,Child Trafficking,55,Child Trafficking,0
20183,2018-Q3,32,Zacatecas,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,78
20183,2018-Q3,32,Zacatecas,701,Breaking and Entering,5,Breaking and Entering,42
20183,2018-Q3,32,Zacatecas,702,Threats,6,Threats,251
20183,2018-Q3,32,Zacatecas,703,Against the Environment,11,Against the Environment,0
20183,2018-Q3,32,Zacatecas,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,76
20183,2018-Q3,32,Zacatecas,705,Electoral,16,Election,17
20183,2018-Q3,32,Zacatecas,706,Letting Prisoners Escape,18,Letting Prisoners Escape,2
20183,2018-Q3,32,Zacatecas,707,Falsehood,20,Falsehood,17
20183,2018-Q3,32,Zacatecas,708,Falsification,21,Falsification,23
20183,2018-Q3,32,Zacatecas,709,Narcomenudeo,26,Narcomenudeo,102
20183,2018-Q3,32,Zacatecas,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,408
20184,2018-Q4,1,Aguascalientes,101,Trust Abuse,2,Trust Abuse,166
20184,2018-Q4,1,Aguascalientes,102,Damage to Property,13,Damage to Property,981
20184,2018-Q4,1,Aguascalientes,103,Dispossession,15,Dispossession,71
20184,2018-Q4,1,Aguascalientes,104,Extortion,19,Extortion,36
20184,2018-Q4,1,Aguascalientes,105,Fraud,22,Fraud,338
20184,2018-Q4,1,Aguascalientes,106,Stole,10,Violently,272
20184,2018-Q4,1,Aguascalientes,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20184,2018-Q4,1,Aguascalientes,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20184,2018-Q4,1,Aguascalientes,106,Stole,39,Carjacking 4 Wheel Violence,27
20184,2018-Q4,1,Aguascalientes,106,Stole,40,Carjacking 4 Wheel without Violence,536
20184,2018-Q4,1,Aguascalientes,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20184,2018-Q4,1,Aguascalientes,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20184,2018-Q4,1,Aguascalientes,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20184,2018-Q4,1,Aguascalientes,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20184,2018-Q4,1,Aguascalientes,106,Stole,45,Motorcycle Theft Violence,8
20184,2018-Q4,1,Aguascalientes,106,Stole,46,No Motorcycle Theft Violence,195
20184,2018-Q4,1,Aguascalientes,106,Stole,47,Tractors Theft Violence,0
20184,2018-Q4,1,Aguascalientes,106,Stole,48,Theft of Tractors without Violence,1
20184,2018-Q4,1,Aguascalientes,106,Stole,53,Without Violence,2471
20184,2018-Q4,1,Aguascalientes,107,Other Crimes against Property,29,Other Crimes against Property,0
20184,2018-Q4,1,Aguascalientes,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,36
20184,2018-Q4,1,Aguascalientes,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,1
20184,2018-Q4,1,Aguascalientes,203,Domestic Violence,59,Domestic Violence,450
20184,2018-Q4,1,Aguascalientes,204,Other Offenses against the Family,30,Other Offenses against the Family,0
20184,2018-Q4,1,Aguascalientes,301,Sexual Abuse,3,Sexual Abuse,0
20184,2018-Q4,1,Aguascalientes,302,Sexual Harassment,4,Sexual Harassment,0
20184,2018-Q4,1,Aguascalientes,303,Sexual Harassment,23,Sexual Harassment,21
20184,2018-Q4,1,Aguascalientes,304,Incest,24,Incest,0
20184,2018-Q4,1,Aguascalientes,305,Equated Violation,56,Statutory Rape,14
20184,2018-Q4,1,Aguascalientes,306,Simple Violation,57,Simple Violation,35
20184,2018-Q4,1,Aguascalientes,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,81
20184,2018-Q4,1,Aguascalientes,401,Corruption of Minors,12,Corruption of Minors,20
20184,2018-Q4,1,Aguascalientes,402,Trafficking,54,Trafficking,1
20184,2018-Q4,1,Aguascalientes,403,Other Crimes against Society,31,Other Crimes against Society,0
20184,2018-Q4,1,Aguascalientes,501,Abortion,1,Abortion,1
20184,2018-Q4,1,Aguascalientes,502,Femicide,7,Knife,0
20184,2018-Q4,1,Aguascalientes,502,Femicide,8,Firearm,0
20184,2018-Q4,1,Aguascalientes,502,Femicide,9,Another Element,1
20184,2018-Q4,1,Aguascalientes,502,Femicide,27,Not Specified,0
20184,2018-Q4,1,Aguascalientes,503,Homicide,7,Knife,2
20184,2018-Q4,1,Aguascalientes,503,Homicide,8,Firearm,10
20184,2018-Q4,1,Aguascalientes,503,Homicide,9,Another Element,6
20184,2018-Q4,1,Aguascalientes,503,Homicide,17,In Traffic Accident,47
20184,2018-Q4,1,Aguascalientes,503,Homicide,27,Not Specified,1
20184,2018-Q4,1,Aguascalientes,504,Injury,7,Knife,38
20184,2018-Q4,1,Aguascalientes,504,Injury,8,Firearm,19
20184,2018-Q4,1,Aguascalientes,504,Injury,9,Another Element,704
20184,2018-Q4,1,Aguascalientes,504,Injury,17,In Traffic Accident,260
20184,2018-Q4,1,Aguascalientes,504,Injury,27,Not Specified,195
20184,2018-Q4,1,Aguascalientes,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,0
20184,2018-Q4,1,Aguascalientes,601,Rapture,36,Rapture,0
20184,2018-Q4,1,Aguascalientes,602,Kidnapping,28,Other Kidnappings,0
20184,2018-Q4,1,Aguascalientes,602,Kidnapping,49,Kidnapping as a Hostage,0
20184,2018-Q4,1,Aguascalientes,602,Kidnapping,50,Express Kidnapping,5
20184,2018-Q4,1,Aguascalientes,602,Kidnapping,51,Kidnapping for Ransom,1
20184,2018-Q4,1,Aguascalientes,602,Kidnapping,52,Kidnapping to Cause Harm,1
20184,2018-Q4,1,Aguascalientes,603,Child Trafficking,55,Child Trafficking,0
20184,2018-Q4,1,Aguascalientes,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,38
20184,2018-Q4,1,Aguascalientes,701,Breaking and Entering,5,Breaking and Entering,117
20184,2018-Q4,1,Aguascalientes,702,Threats,6,Threats,709
20184,2018-Q4,1,Aguascalientes,703,Against the Environment,11,Against the Environment,4
20184,2018-Q4,1,Aguascalientes,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,11
20184,2018-Q4,1,Aguascalientes,705,Electoral,16,Election,0
20184,2018-Q4,1,Aguascalientes,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20184,2018-Q4,1,Aguascalientes,707,Falsehood,20,Falsehood,18
20184,2018-Q4,1,Aguascalientes,708,Falsification,21,Falsification,162
20184,2018-Q4,1,Aguascalientes,709,Narcomenudeo,26,Narcomenudeo,481
20184,2018-Q4,1,Aguascalientes,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,649
20184,2018-Q4,2,Baja California,101,Trust Abuse,2,Trust Abuse,147
20184,2018-Q4,2,Baja California,102,Damage to Property,13,Damage to Property,1823
20184,2018-Q4,2,Baja California,103,Dispossession,15,Dispossession,294
20184,2018-Q4,2,Baja California,104,Extortion,19,Extortion,27
20184,2018-Q4,2,Baja California,105,Fraud,22,Fraud,473
20184,2018-Q4,2,Baja California,106,Stole,10,Violently,2017
20184,2018-Q4,2,Baja California,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20184,2018-Q4,2,Baja California,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",0
20184,2018-Q4,2,Baja California,106,Stole,39,Carjacking 4 Wheel Violence,388
20184,2018-Q4,2,Baja California,106,Stole,40,Carjacking 4 Wheel without Violence,3246
20184,2018-Q4,2,Baja California,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20184,2018-Q4,2,Baja California,106,Stole,42,Theft of Small and Large Vessels without Violence,0
20184,2018-Q4,2,Baja California,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20184,2018-Q4,2,Baja California,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20184,2018-Q4,2,Baja California,106,Stole,45,Motorcycle Theft Violence,30
20184,2018-Q4,2,Baja California,106,Stole,46,No Motorcycle Theft Violence,121
20184,2018-Q4,2,Baja California,106,Stole,47,Tractors Theft Violence,0
20184,2018-Q4,2,Baja California,106,Stole,48,Theft of Tractors without Violence,0
20184,2018-Q4,2,Baja California,106,Stole,53,Without Violence,3616
20184,2018-Q4,2,Baja California,107,Other Crimes against Property,29,Other Crimes against Property,260
20184,2018-Q4,2,Baja California,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,294
20184,2018-Q4,2,Baja California,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20184,2018-Q4,2,Baja California,203,Domestic Violence,59,Domestic Violence,2266
20184,2018-Q4,2,Baja California,204,Other Offenses against the Family,30,Other Offenses against the Family,99
20184,2018-Q4,2,Baja California,301,Sexual Abuse,3,Sexual Abuse,313
20184,2018-Q4,2,Baja California,302,Sexual Harassment,4,Sexual Harassment,0
20184,2018-Q4,2,Baja California,303,Sexual Harassment,23,Sexual Harassment,30
20184,2018-Q4,2,Baja California,304,Incest,24,Incest,0
20184,2018-Q4,2,Baja California,305,Equated Violation,56,Statutory Rape,65
20184,2018-Q4,2,Baja California,306,Simple Violation,57,Simple Violation,144
20184,2018-Q4,2,Baja California,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,70
20184,2018-Q4,2,Baja California,401,Corruption of Minors,12,Corruption of Minors,51
20184,2018-Q4,2,Baja California,402,Trafficking,54,Trafficking,5
20184,2018-Q4,2,Baja California,403,Other Crimes against Society,31,Other Crimes against Society,7
20184,2018-Q4,2,Baja California,501,Abortion,1,Abortion,11
20184,2018-Q4,2,Baja California,502,Femicide,7,Knife,3
20184,2018-Q4,2,Baja California,502,Femicide,8,Firearm,5
20184,2018-Q4,2,Baja California,502,Femicide,9,Another Element,1
20184,2018-Q4,2,Baja California,502,Femicide,27,Not Specified,1
20184,2018-Q4,2,Baja California,503,Homicide,7,Knife,45
20184,2018-Q4,2,Baja California,503,Homicide,8,Firearm,577
20184,2018-Q4,2,Baja California,503,Homicide,9,Another Element,112
20184,2018-Q4,2,Baja California,503,Homicide,17,In Traffic Accident,111
20184,2018-Q4,2,Baja California,503,Homicide,27,Not Specified,12
20184,2018-Q4,2,Baja California,504,Injury,7,Knife,165
20184,2018-Q4,2,Baja California,504,Injury,8,Firearm,149
20184,2018-Q4,2,Baja California,504,Injury,9,Another Element,255
20184,2018-Q4,2,Baja California,504,Injury,17,In Traffic Accident,54
20184,2018-Q4,2,Baja California,504,Injury,27,Not Specified,1592
20184,2018-Q4,2,Baja California,505,Other Crimes against Life and Bodily Integrity,35,Other Crimes against Life and Bodily Integrity,270
20184,2018-Q4,2,Baja California,601,Rapture,36,Rapture,0
20184,2018-Q4,2,Baja California,602,Kidnapping,28,Other Kidnappings,0
20184,2018-Q4,2,Baja California,602,Kidnapping,49,Kidnapping as a Hostage,1
20184,2018-Q4,2,Baja California,602,Kidnapping,50,Express Kidnapping,0
20184,2018-Q4,2,Baja California,602,Kidnapping,51,Kidnapping for Ransom,0
20184,2018-Q4,2,Baja California,602,Kidnapping,52,Kidnapping to Cause Harm,0
20184,2018-Q4,2,Baja California,603,Child Trafficking,55,Child Trafficking,0
20184,2018-Q4,2,Baja California,604,Other Crimes against Personal Freedom,33,Other Crimes against Personal Freedom,138
20184,2018-Q4,2,Baja California,701,Breaking and Entering,5,Breaking and Entering,753
20184,2018-Q4,2,Baja California,702,Threats,6,Threats,803
20184,2018-Q4,2,Baja California,703,Against the Environment,11,Against the Environment,16
20184,2018-Q4,2,Baja California,704,Crimes Committed by Public Servants,14,Crimes Committed by Public Servants,290
20184,2018-Q4,2,Baja California,705,Electoral,16,Election,0
20184,2018-Q4,2,Baja California,706,Letting Prisoners Escape,18,Letting Prisoners Escape,0
20184,2018-Q4,2,Baja California,707,Falsehood,20,Falsehood,34
20184,2018-Q4,2,Baja California,708,Falsification,21,Falsification,77
20184,2018-Q4,2,Baja California,709,Narcomenudeo,26,Narcomenudeo,2002
20184,2018-Q4,2,Baja California,710,Other Crimes of the Common Law,32,Other Crimes of the Common Law,1360
20184,2018-Q4,3,Baja California Sur,101,Trust Abuse,2,Trust Abuse,69
20184,2018-Q4,3,Baja California Sur,102,Damage to Property,13,Damage to Property,426
20184,2018-Q4,3,Baja California Sur,103,Dispossession,15,Dispossession,111
20184,2018-Q4,3,Baja California Sur,104,Extortion,19,Extortion,83
20184,2018-Q4,3,Baja California Sur,105,Fraud,22,Fraud,215
20184,2018-Q4,3,Baja California Sur,106,Stole,10,Violently,245
20184,2018-Q4,3,Baja California Sur,106,Stole,37,"Theft of Cables, Pipes and other Objects Intended for Public Services Violently",0
20184,2018-Q4,3,Baja California Sur,106,Stole,38,"Theft of Cables, Pipes and other Objects Intended for Public Services without Violence",14
20184,2018-Q4,3,Baja California Sur,106,Stole,39,Carjacking 4 Wheel Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,40,Carjacking 4 Wheel without Violence,300
20184,2018-Q4,3,Baja California Sur,106,Stole,41,Theft of Small and Large Vessels with Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,42,Theft of Small and Large Vessels without Violence,5
20184,2018-Q4,3,Baja California Sur,106,Stole,43,Industrial Tool Theft or Agricultural Violently,0
20184,2018-Q4,3,Baja California Sur,106,Stole,44,Industrial Tool Theft or Agricultural without Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,45,Motorcycle Theft Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,46,No Motorcycle Theft Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,47,Tractors Theft Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,48,Theft of Tractors without Violence,0
20184,2018-Q4,3,Baja California Sur,106,Stole,53,Without Violence,2088
20184,2018-Q4,3,Baja California Sur,107,Other Crimes against Property,29,Other Crimes against Property,34
20184,2018-Q4,3,Baja California Sur,201,Failure to Comply with Obligations of Family Assistance,25,Failure to Comply with Obligations of Family Assistance,221
20184,2018-Q4,3,Baja California Sur,202,Gender-Based Violence in all its Different Modalities to Family Violence,58,Gender-Based Violence in all its Different Modalities to Family Violence,0
20184,2018-Q4,3,Baja California Sur,203,Domestic Violence,59,Domestic Violence,564
20184,2018-Q4,3,Baja California Sur,204,Other Offenses against the Family,30,Other Offenses against the Family,65
20184,2018-Q4,3,Baja California Sur,301,Sexual Abuse,3,Sexual Abuse,94
20184,2018-Q4,3,Baja California Sur,302,Sexual Harassment,4,Sexual Harassment,8
20184,2018-Q4,3,Baja California Sur,303,Sexual Harassment,23,Sexual Harassment,0
20184,2018-Q4,3,Baja California Sur,304,Incest,24,Incest,0
20184,2018-Q4,3,Baja California Sur,305,Equated Violation,56,Statutory Rape,2
20184,2018-Q4,3,Baja California Sur,306,Simple Violation,57,Simple Violation,35
20184,2018-Q4,3,Baja California Sur,307,Other Crimes against Sexual Freedom and Security,34,Other Crimes against Sexual Freedom and Security,18
20184,2018-Q4,3,Baja California Sur,401,Corruption of Minors,12,Corruption of Minors,10
20184,2018-Q4,3,Baja California Sur,402,Trafficking,54,Trafficking,2
20184,2018-Q4,3,Baja California Sur,403,Other Crimes against Society,31,Other Crimes against Society,0
20184,2018-Q4,3,Baja California Sur,501,Abortion,1,Abortion,5
20184,2018-Q4,3,Baja California Sur,502,Femicide,7,Knife,0
20184,2018-Q4,3,Baja California Sur,502,Femicide,8,Firearm,0
20184,2018-Q4,3,Baja California Sur,502,Femicide,9,Another Element,0
